id,depth,qc,fs
972,29.94,1.47,27.9
972,29.95,1.46,27.5
972,29.96,1.45,27.5
972,29.97,1.45,27.4
972,29.98,1.45,27.4
972,29.99,1.45,27.6
972,30.0,1.46,27.7
972,30.01,1.48,27.7
972,30.02,1.48,28.0
972,30.03,1.51,27.9
972,30.04,1.53,27.8
972,30.05,1.54,26.9
972,30.06,1.53,26.1
972,30.07,1.51,25.5
972,30.08,1.51,25.5
972,30.09,1.49,25.0
972,30.1,1.46,24.7
972,30.11,1.46,24.7
972,30.12,1.46,24.7
972,30.13,1.47,24.7
972,30.14,1.47,25.1
972,30.15,1.47,25.5
972,30.16,1.49,25.7
972,30.17,1.51,25.6
972,30.18,1.51,25.7
972,30.19,1.51,25.6
972,30.2,1.49,25.7
972,30.21,1.49,25.7
972,30.22,1.48,25.7
972,30.23,1.47,25.8
972,30.24,1.47,25.9
972,30.25,1.47,26.3
972,30.26,1.48,26.6
972,30.27,1.48,26.6
972,30.28,1.49,26.7
972,30.29,1.5,26.8
972,30.3,1.51,26.8
972,30.31,1.53,27.0
972,30.32,1.54,27.3
972,30.33,1.53,27.4
972,30.34,1.54,27.5
972,30.35,1.54,27.5
972,30.36,1.55,27.7
972,30.37,1.55,27.8
972,30.38,1.54,27.7
972,30.39,1.52,27.7
972,30.4,1.52,27.7
972,30.41,1.51,27.6
972,30.42,1.5,27.6
972,30.43,1.49,27.5
972,30.44,1.49,27.5
972,30.45,1.49,27.5
972,30.46,1.49,27.4
972,30.47,1.5,27.3
972,30.48,1.5,27.3
972,30.49,1.5,27.1
972,30.5,1.49,26.8
972,30.51,1.49,26.6
972,30.52,1.48,26.6
972,30.53,1.47,26.1
972,30.54,1.46,26.0
972,30.55,1.46,25.9
972,30.56,1.46,25.8
972,30.57,1.46,25.8
972,30.58,1.46,25.5
972,30.59,1.47,25.4
972,30.6,1.47,25.3
972,30.61,1.48,25.3
972,30.62,1.49,25.1
972,30.63,1.49,25.0
972,30.64,1.49,24.9
972,30.65,1.49,24.8
972,30.66,1.49,24.8
972,30.67,1.48,24.6
972,30.68,1.47,24.5
972,30.69,1.46,24.3
972,30.7,1.46,24.3
972,30.71,1.46,24.0
972,30.72,1.46,23.9
972,30.73,1.46,23.9
972,30.74,1.46,23.8
972,30.75,1.47,23.8
972,30.76,1.47,23.8
972,30.77,1.47,23.8
972,30.78,1.48,23.9
972,30.79,1.48,24.0
972,30.8,1.49,25.0
972,30.81,1.49,25.0
972,30.82,1.49,25.3
972,30.83,1.51,25.8
972,30.84,1.53,26.8
972,30.85,1.58,27.2
972,30.86,1.59,27.6
972,30.87,1.58,27.6
972,30.88,1.58,27.9
972,30.89,1.58,28.1
972,30.9,1.57,28.2
972,30.91,1.55,28.4
972,30.92,1.54,28.4
972,30.93,1.54,28.6
972,30.94,1.54,28.7
972,30.95,1.54,28.6
972,30.96,1.53,28.6
972,30.97,1.53,28.7
972,30.98,1.53,28.7
972,30.99,1.53,28.6
972,31.0,1.54,28.6
972,31.01,1.54,28.2
972,31.02,1.55,27.2
972,31.03,1.55,27.2
972,31.04,1.56,27.1
972,31.05,1.56,27.1
972,31.06,1.53,27.0
972,31.07,1.53,27.0
972,31.08,1.53,26.7
972,31.09,1.51,26.2
972,31.1,1.5,26.2
972,31.11,1.49,25.9
972,31.12,1.49,25.8
972,31.13,1.5,25.9
972,31.14,1.5,26.0
972,31.15,1.52,26.3
972,31.16,1.52,26.2
972,31.17,1.52,26.1
972,31.18,1.51,26.0
972,31.19,1.51,26.0
972,31.2,1.51,26.0
972,31.21,1.51,26.1
972,31.22,1.5,26.2
972,31.23,1.5,26.3
972,31.24,1.5,26.4
972,31.25,1.5,26.4
972,31.26,1.51,26.4
972,31.27,1.53,26.4
972,31.28,1.53,26.4
972,31.29,1.53,26.4
972,31.3,1.53,26.4
972,31.31,1.53,26.6
972,31.32,1.54,26.8
972,31.33,1.55,26.9
972,31.34,1.55,26.9
972,31.35,1.55,26.9
972,31.36,1.54,26.9
972,31.37,1.54,27.0
972,31.38,1.54,27.0
972,31.39,1.54,27.0
972,31.4,1.53,27.0
972,31.41,1.53,27.1
972,31.42,1.53,27.2
972,31.43,1.53,27.4
972,31.44,1.53,27.4
972,31.45,1.53,27.5
972,31.46,1.54,27.6
972,31.47,1.55,27.4
972,31.48,1.55,27.3
972,31.49,1.54,27.3
972,31.5,1.54,27.2
972,31.51,1.54,27.2
972,31.52,1.55,27.2
972,31.53,1.56,27.3
972,31.54,1.56,27.3
972,31.55,1.57,27.3
972,31.56,1.57,27.4
972,31.57,1.58,27.3
972,31.58,1.57,27.2
972,31.59,1.56,27.1
972,31.6,1.55,27.1
972,31.61,1.55,27.1
972,31.62,1.54,27.0
972,31.63,1.54,26.9
972,31.64,1.53,26.7
972,31.65,1.53,26.5
972,31.66,1.52,26.5
972,31.67,1.52,26.0
972,31.68,1.52,26.0
972,31.69,1.53,25.7
972,31.7,1.52,25.4
972,31.71,1.52,25.2
972,31.72,1.51,24.8
972,31.73,1.51,27.9
972,31.74,1.5,27.9
972,31.75,1.5,27.8
972,31.76,1.51,26.9
972,31.77,1.51,26.7
972,31.78,1.52,26.5
972,31.79,1.53,26.7
972,31.8,1.53,26.7
972,31.81,1.54,26.8
972,31.82,1.55,26.8
972,31.83,1.58,27.1
972,31.84,1.6,27.3
972,31.85,1.6,27.5
972,31.86,1.61,29.4
972,31.87,1.63,31.3
972,31.88,1.7,31.8
972,31.89,1.74,32.1
972,31.9,1.75,32.3
972,31.91,1.77,31.8
972,31.92,1.77,31.7
972,31.93,1.74,31.7
972,31.94,1.64,31.6
972,31.95,1.57,31.7
972,31.96,1.54,31.8
972,31.97,1.53,31.8
972,31.98,1.53,31.8
972,31.99,1.52,31.8
972,32.0,1.52,31.8
972,32.01,1.53,31.8
972,32.02,1.53,31.4
972,32.03,1.53,31.1
972,32.04,1.53,29.9
972,32.05,1.53,28.4
972,32.06,1.53,27.6
972,32.07,1.54,27.6
972,32.08,1.54,27.3
972,32.09,1.53,26.9
972,32.1,1.53,26.8
972,32.11,1.53,26.7
972,32.12,1.54,26.7
972,32.13,1.55,26.9
972,32.14,1.56,27.0
972,32.15,1.57,27.0
972,32.16,1.58,27.2
972,32.17,1.58,27.3
972,32.18,1.59,27.4
972,32.19,1.59,27.5
972,32.2,1.59,27.5
972,32.21,1.59,27.5
972,32.22,1.59,27.6
972,32.23,1.59,27.7
972,32.24,1.59,27.9
972,32.25,1.59,27.9
972,32.26,1.59,28.1
972,32.27,1.6,28.3
972,32.28,1.6,28.3
972,32.29,1.6,28.2
972,32.3,1.6,28.2
972,32.31,1.61,28.0
972,32.32,1.62,28.0
972,32.33,1.61,28.1
972,32.34,1.61,28.2
972,32.35,1.61,28.2
972,32.36,1.61,28.2
972,32.37,1.61,28.2
972,32.38,1.61,28.4
972,32.39,1.61,28.3
972,32.4,1.61,28.3
972,32.41,1.61,28.3
972,32.42,1.61,28.3
972,32.43,1.6,28.3
972,32.44,1.6,28.3
972,32.45,1.59,28.1
972,32.46,1.58,28.0
972,32.47,1.58,27.5
972,32.48,1.57,27.4
972,32.49,1.57,26.9
972,32.5,1.57,26.9
972,32.51,1.58,26.9
972,32.52,1.59,26.9
972,32.53,1.59,26.9
972,32.54,1.6,27.0
972,32.55,1.61,27.0
972,32.56,1.63,27.1
972,32.57,1.63,27.1
972,32.58,1.63,27.1
972,32.59,1.62,27.1
972,32.6,1.62,27.3
972,32.61,1.62,27.4
972,32.62,1.62,27.5
972,32.63,1.63,27.6
972,32.64,1.63,27.7
972,32.65,1.63,27.7
972,32.66,1.63,27.8
972,32.67,1.63,27.9
972,32.68,1.63,27.9
972,32.69,1.62,28.0
972,32.7,1.62,28.0
972,32.71,1.62,28.0
972,32.72,1.62,27.9
972,32.73,1.62,28.3
972,32.74,1.62,28.6
972,32.75,1.62,29.0
972,32.76,1.62,29.3
972,32.77,1.62,29.3
972,32.78,1.61,30.0
972,32.79,1.61,29.8
972,32.8,1.62,30.4
972,32.81,1.63,30.4
972,32.82,1.65,30.4
972,32.83,1.65,30.2
972,32.84,1.66,30.1
972,32.85,1.66,29.9
972,32.86,1.65,29.7
972,32.87,1.64,29.6
972,32.88,1.64,29.5
972,32.89,1.64,29.4
972,32.9,1.63,29.2
972,32.91,1.63,29.1
972,32.92,1.63,29.1
972,32.93,1.63,28.7
972,32.94,1.63,28.7
972,32.95,1.62,28.6
972,32.96,1.62,28.5
972,32.97,1.62,28.4
972,32.98,1.62,28.1
972,32.99,1.63,28.0
972,33.0,1.64,28.0
972,33.01,1.65,28.0
972,33.02,1.65,28.2
972,33.03,1.64,28.2
972,33.04,1.64,28.5
972,33.05,1.64,28.7
972,33.06,1.64,28.7
972,33.07,1.64,28.8
972,33.08,1.63,29.0
972,33.09,1.61,28.9
972,33.1,1.61,29.2
972,33.11,1.6,29.2
972,33.12,1.59,29.2
972,33.13,1.59,29.3
972,33.14,1.6,29.3
972,33.15,1.6,29.3
972,33.16,1.6,29.2
972,33.17,1.6,29.2
972,33.18,1.6,29.1
972,33.19,1.6,29.0
972,33.2,1.6,28.9
972,33.21,1.6,28.9
972,33.22,1.6,28.6
972,33.23,1.6,28.6
972,33.24,1.61,28.6
972,33.25,1.61,28.6
972,33.26,1.61,28.5
972,33.27,1.62,28.5
972,33.28,1.62,28.6
972,33.29,1.63,28.5
972,33.3,1.63,28.4
972,33.31,1.64,28.2
972,33.32,1.64,28.1
972,33.33,1.63,28.0
972,33.34,1.61,28.0
972,33.35,1.61,27.9
972,33.36,1.59,27.9
972,33.37,1.58,27.9
972,33.38,1.58,27.9
972,33.39,1.57,27.9
972,33.4,1.58,27.9
972,33.41,1.58,27.9
972,33.42,1.58,27.9
972,33.43,1.58,27.9
972,33.44,1.59,27.9
972,33.45,1.59,27.8
972,33.46,1.6,27.6
972,33.47,1.62,27.5
972,33.48,1.64,27.4
972,33.49,1.64,27.4
972,33.5,1.64,27.1
972,33.51,1.63,27.0
972,33.52,1.63,26.9
972,33.53,1.63,26.9
972,33.54,1.63,26.9
972,33.55,1.64,26.9
972,33.56,1.64,26.9
972,33.57,1.64,26.9
972,33.58,1.65,26.8
972,33.59,1.64,26.8
972,33.6,1.62,26.8
972,33.61,1.62,26.8
972,33.62,1.62,26.8
972,33.63,1.62,27.0
972,33.64,1.63,27.3
972,33.65,1.65,27.6
972,33.66,1.65,27.6
972,33.67,1.67,27.7
972,33.68,1.67,27.6
972,33.69,1.67,27.5
972,33.7,1.67,27.4
972,33.71,1.66,27.5
972,33.72,1.66,27.6
972,33.73,1.66,28.0
972,33.74,1.66,28.4
972,33.75,1.66,28.5
972,33.76,1.66,28.7
972,33.77,1.65,29.7
972,33.78,1.65,30.0
972,33.79,1.65,30.1
972,33.8,1.66,29.9
972,33.81,1.67,29.8
972,33.82,1.71,29.6
972,33.83,1.72,29.4
972,33.84,1.68,29.2
972,33.85,1.66,29.2
972,33.86,1.65,28.9
972,33.87,1.65,28.7
972,33.88,1.64,28.7
972,33.89,1.64,28.4
972,33.9,1.63,28.4
972,33.91,1.62,28.3
972,33.92,1.62,28.3
972,33.93,1.61,27.8
972,33.94,1.62,27.6
972,33.95,1.62,27.4
972,33.96,1.62,27.4
972,33.97,1.63,27.3
972,33.98,1.65,27.3
972,33.99,1.65,27.3
972,34.0,1.65,27.3
972,34.01,1.64,27.3
972,34.02,1.63,27.3
972,34.03,1.61,27.3
972,34.04,1.61,27.4
972,34.05,1.61,27.4
972,34.06,1.61,27.5
972,34.07,1.61,27.5
972,34.08,1.62,27.5
972,34.09,1.63,27.5
972,34.1,1.63,28.0
972,34.11,1.63,28.3
972,34.12,1.64,28.3
972,34.13,1.65,28.2
972,34.14,1.66,28.1
972,34.15,1.67,27.4
972,34.16,1.67,27.2
972,34.17,1.67,27.2
972,34.18,1.67,27.2
972,34.19,1.66,27.2
972,34.2,1.66,27.3
972,34.21,1.66,27.6
972,34.22,1.66,27.6
972,34.23,1.66,27.8
972,34.24,1.66,28.0
972,34.25,1.66,28.1
972,34.26,1.66,28.2
972,34.27,1.66,28.3
972,34.28,1.66,28.3
972,34.29,1.66,28.8
972,34.3,1.66,28.7
972,34.31,1.66,28.6
972,34.32,1.67,28.4
972,34.33,1.66,27.8
972,34.34,1.66,27.8
972,34.35,1.66,27.3
972,34.36,1.64,27.3
972,34.37,1.64,27.2
972,34.38,1.64,27.1
972,34.39,1.65,27.1
972,34.4,1.65,27.1
972,34.41,1.65,27.1
972,34.42,1.66,27.1
972,34.43,1.66,27.1
972,34.44,1.66,27.1
972,34.45,1.66,26.9
972,34.46,1.64,26.7
972,34.47,1.64,26.6
972,34.48,1.64,26.6
972,34.49,1.64,26.6
972,34.5,1.64,26.6
972,34.51,1.65,26.7
972,34.52,1.66,26.8
972,34.53,1.67,26.9
972,34.54,1.67,26.8
972,34.55,1.68,26.8
972,34.56,1.69,26.8
972,34.57,1.7,26.8
972,34.58,1.72,26.9
972,34.59,1.73,26.9
972,34.6,1.73,27.0
972,34.61,1.73,27.2
972,34.62,1.72,27.4
972,34.63,1.72,27.7
972,34.64,1.72,27.9
972,34.65,1.72,27.8
972,34.66,1.71,27.8
972,34.67,1.71,27.7
972,34.68,1.71,27.9
972,34.69,1.7,28.0
972,34.7,1.7,28.0
972,34.71,1.69,28.1
972,34.72,1.69,28.1
972,34.73,1.69,28.1
972,34.74,1.69,29.5
972,34.75,1.68,30.0
972,34.76,1.66,30.4
972,34.77,1.65,30.9
972,34.78,1.65,31.2
972,34.79,1.65,31.2
972,34.8,1.65,31.3
972,34.81,1.65,31.2
972,34.82,1.66,31.1
972,34.83,1.76,31.1
972,34.84,1.75,31.1
972,34.85,1.72,31.1
972,34.86,1.7,31.0
972,34.87,1.7,29.5
972,34.88,1.67,29.0
972,34.89,1.63,28.8
972,34.9,1.6,28.5
972,34.91,1.59,28.5
972,34.92,1.58,28.5
972,34.93,1.57,28.5
972,34.94,1.57,28.4
972,34.95,1.57,28.4
972,34.96,1.57,28.2
972,34.97,1.57,28.0
972,34.98,1.58,27.8
972,34.99,1.59,27.7
972,35.0,1.59,27.7
972,35.01,1.59,27.4
972,35.02,1.59,27.4
972,35.03,1.6,27.3
972,35.04,1.6,27.4
972,35.05,1.6,27.4
972,35.06,1.6,27.4
972,35.07,1.61,27.7
972,35.08,1.61,27.9
972,35.09,1.62,28.4
972,35.1,1.62,28.4
972,35.11,1.63,28.6
972,35.12,1.63,28.6
972,35.13,1.63,28.7
972,35.14,1.62,28.8
972,35.15,1.62,28.8
972,35.16,1.62,28.8
972,35.17,1.62,28.8
972,35.18,1.62,28.7
972,35.19,1.62,28.7
972,35.2,1.62,28.7
972,35.21,1.62,28.8
972,35.22,1.63,28.7
972,35.23,1.62,28.7
972,35.24,1.63,28.7
972,35.25,1.63,28.6
972,35.26,1.63,28.6
972,35.27,1.63,28.6
972,35.28,1.63,28.6
972,35.29,1.63,28.6
972,35.3,1.62,28.6
972,35.31,1.62,28.6
972,35.32,1.62,28.7
972,35.33,1.62,28.8
972,35.34,1.62,28.8
972,35.35,1.62,29.0
972,35.36,1.63,29.1
972,35.37,1.63,29.1
972,35.38,1.63,29.3
972,35.39,1.64,29.3
972,35.4,1.64,29.4
972,35.41,1.65,29.5
972,35.42,1.65,29.8
972,35.43,1.65,29.9
972,35.44,1.65,30.0
972,35.45,1.65,30.0
972,35.46,1.66,30.3
972,35.47,1.66,30.3
972,35.48,1.66,30.5
972,35.49,1.66,30.8
972,35.5,1.66,30.9
972,35.51,1.66,31.0
972,35.52,1.66,31.0
972,35.53,1.66,31.0
972,35.54,1.66,31.2
972,35.55,1.66,31.2
972,35.56,1.66,31.2
972,35.57,1.67,31.1
972,35.58,1.67,31.1
972,35.59,1.67,31.0
972,35.6,1.67,31.0
972,35.61,1.67,30.9
972,35.62,1.66,30.9
972,35.63,1.66,30.8
972,35.64,1.66,30.8
972,35.65,1.66,30.8
972,35.66,1.66,30.8
972,35.67,1.66,30.8
972,35.68,1.66,30.8
972,35.69,1.66,30.8
972,35.7,1.66,30.8
972,35.71,1.66,30.4
972,35.72,1.66,30.7
972,35.73,1.67,31.0
972,35.74,1.67,30.7
972,35.75,1.67,31.2
972,35.76,1.67,31.6
972,35.77,1.67,32.0
972,35.78,1.66,32.0
972,35.79,1.66,32.0
972,35.8,1.68,32.0
972,35.81,1.7,31.7
972,35.82,1.74,31.4
972,35.83,1.71,31.4
972,35.84,1.69,31.4
972,35.85,1.68,31.4
972,35.86,1.68,31.3
972,35.87,1.68,31.3
972,35.88,1.69,31.2
972,35.89,1.69,31.0
972,35.9,1.71,30.9
972,35.91,1.71,30.7
972,35.92,1.72,30.5
972,35.93,1.72,30.5
972,35.94,1.71,30.3
972,35.95,1.71,29.3
972,35.96,1.7,28.8
972,35.97,1.7,28.8
972,35.98,1.69,28.5
972,35.99,1.68,28.2
972,36.0,1.66,27.9
972,36.01,1.66,27.9
972,36.02,1.66,27.8
972,36.03,1.66,27.8
972,36.04,1.67,27.8
972,36.05,1.68,27.8
972,36.06,1.68,27.8
972,36.07,1.69,27.9
972,36.08,1.69,27.9
972,36.09,1.68,27.8
972,36.1,1.68,27.7
972,36.11,1.68,27.5
972,36.12,1.67,27.4
972,36.13,1.67,27.3
972,36.14,1.67,27.3
972,36.15,1.67,27.3
972,36.16,1.67,27.4
972,36.17,1.67,27.5
972,36.18,1.68,27.6
972,36.19,1.68,27.6
972,36.2,1.7,27.6
972,36.21,1.71,27.9
972,36.22,1.71,28.1
972,36.23,1.71,28.3
972,36.24,1.72,28.3
972,36.25,1.73,28.4
972,36.26,1.73,28.7
972,36.27,1.73,28.9
972,36.28,1.73,28.9
972,36.29,1.74,29.2
972,36.3,1.74,29.3
972,36.31,1.74,29.3
972,36.32,1.73,29.3
972,36.33,1.73,29.4
972,36.34,1.73,29.2
972,36.35,1.72,29.1
972,36.36,1.72,28.9
972,36.37,1.72,28.9
972,36.38,1.72,28.9
972,36.39,1.72,28.9
972,36.4,1.72,28.8
972,36.41,1.73,28.8
972,36.42,1.73,28.7
972,36.43,1.73,28.5
972,36.44,1.73,28.3
972,36.45,1.73,28.2
972,36.46,1.73,28.2
972,36.47,1.72,28.2
972,36.48,1.71,27.9
972,36.49,1.7,27.8
972,36.5,1.7,27.6
972,36.51,1.69,27.5
972,36.52,1.7,27.5
972,36.53,1.7,27.5
972,36.54,1.71,27.8
972,36.55,1.73,28.0
972,36.56,1.75,28.5
972,36.57,1.75,28.8
972,36.58,1.77,29.0
972,36.59,1.77,29.3
972,36.6,1.77,29.3
972,36.61,1.77,29.5
972,36.62,1.77,29.8
972,36.63,1.77,29.8
972,36.64,1.76,30.1
972,36.65,1.76,30.1
972,36.66,1.76,30.2
972,36.67,1.76,30.2
972,36.68,1.76,30.1
972,36.69,1.76,30.5
972,36.7,1.76,31.0
972,36.71,1.75,32.3
972,36.72,1.74,32.6
972,36.73,1.73,32.9
972,36.74,1.71,32.9
972,36.75,1.7,33.0
972,36.76,1.7,33.0
972,36.77,1.71,33.0
972,36.78,1.73,32.7
972,36.79,1.74,32.5
972,36.8,1.72,32.0
972,36.81,1.72,30.5
972,36.82,1.7,29.7
972,36.83,1.68,29.2
972,36.84,1.68,29.0
972,36.85,1.68,28.7
972,36.86,1.68,28.6
972,36.87,1.68,28.6
972,36.88,1.69,28.5
972,36.89,1.7,28.6
972,36.9,1.71,28.6
972,36.91,1.73,28.6
972,36.92,1.73,28.5
972,36.93,1.73,28.1
972,36.94,1.73,27.8
972,36.95,1.73,27.8
972,36.96,1.72,27.5
972,36.97,1.7,27.4
972,36.98,1.69,27.4
972,36.99,1.68,27.3
972,37.0,1.68,27.3
972,37.01,1.68,27.3
972,37.02,1.68,27.4
972,37.03,1.69,27.5
972,37.04,1.7,27.4
972,37.05,1.7,27.3
972,37.06,1.7,27.2
972,37.07,1.71,27.2
972,37.08,1.71,26.7
972,37.09,1.7,26.5
972,37.1,1.7,26.4
972,37.11,1.7,26.4
972,37.12,1.7,26.4
972,37.13,1.7,26.4
972,37.14,1.7,26.4
972,37.15,1.71,26.4
972,37.16,1.72,26.3
972,37.17,1.72,26.3
972,37.18,1.72,26.2
972,37.19,1.72,26.2
972,37.2,1.72,26.2
972,37.21,1.72,26.2
972,37.22,1.71,26.1
972,37.23,1.7,26.1
972,37.24,1.7,26.1
972,37.25,1.7,26.4
972,37.26,1.7,26.5
972,37.27,1.7,26.5
972,37.28,1.71,26.6
972,37.29,1.73,26.6
972,37.3,1.73,26.8
972,37.31,1.74,26.8
972,37.32,1.74,26.9
972,37.33,1.75,26.9
972,37.34,1.74,26.9
972,37.35,1.74,27.1
972,37.36,1.74,27.1
972,37.37,1.74,27.6
972,37.38,1.74,27.6
972,37.39,1.74,27.9
972,37.4,1.74,28.0
972,37.41,1.74,28.0
972,37.42,1.74,28.0
972,37.43,1.74,28.0
972,37.44,1.73,27.6
972,37.45,1.73,27.5
972,37.46,1.73,27.4
972,37.47,1.73,27.5
972,37.48,1.73,27.5
972,37.49,1.75,27.8
972,37.5,1.76,27.8
972,37.51,1.75,27.9
972,37.52,1.76,28.0
972,37.53,1.77,28.0
972,37.54,1.77,28.0
972,37.55,1.77,28.0
972,37.56,1.77,28.1
972,37.57,1.77,28.2
972,37.58,1.77,28.3
972,37.59,1.77,28.2
972,37.6,1.77,28.2
972,37.61,1.77,28.2
972,37.62,1.76,28.1
972,37.63,1.76,28.0
972,37.64,1.75,27.9
972,37.65,1.74,27.8
972,37.66,1.74,27.7
972,37.67,1.74,27.6
972,37.68,1.73,27.4
972,37.69,1.73,27.1
972,37.7,1.73,26.9
972,37.71,1.72,26.8
972,37.72,1.72,26.7
972,37.73,1.72,26.6
972,37.74,1.72,26.6
972,37.75,1.73,26.8
972,37.76,1.73,26.9
972,37.77,1.73,27.3
972,37.78,1.73,27.8
972,37.79,1.73,27.8
972,37.8,1.73,28.1
972,37.81,1.75,28.9
972,37.82,1.8,30.2
972,37.83,1.84,30.8
972,37.84,1.86,31.2
972,37.85,1.86,31.3
972,37.86,1.86,31.3
972,37.87,1.84,31.4
972,37.88,1.8,31.4
972,37.89,1.77,31.4
972,37.9,1.75,31.9
972,37.91,1.74,32.2
972,37.92,1.73,32.2
972,37.93,1.73,32.2
972,37.94,1.73,32.1
972,37.95,1.72,31.9
972,37.96,1.71,31.4
972,37.97,1.7,30.6
972,37.98,1.69,30.6
972,37.99,1.69,30.5
972,38.0,1.69,30.4
972,38.01,1.7,30.4
972,38.02,1.7,30.6
972,38.03,1.7,30.7
972,38.04,1.72,30.8
972,38.05,1.72,30.9
972,38.06,1.72,30.9
972,38.07,1.73,30.9
972,38.08,1.73,30.9
972,38.09,1.72,30.9
972,38.1,1.71,30.9
972,38.11,1.71,31.1
972,38.12,1.71,31.4
972,38.13,1.71,31.3
972,38.14,1.71,31.5
972,38.15,1.71,31.6
972,38.16,1.71,31.6
972,38.17,1.71,31.8
972,38.18,1.72,31.8
972,38.19,1.73,31.7
972,38.2,1.74,31.6
972,38.21,1.74,31.5
972,38.22,1.74,32.0
972,38.23,1.74,32.4
972,38.24,1.75,33.5
972,38.25,1.79,33.6
972,38.26,1.81,33.2
972,38.27,1.82,32.9
972,38.28,1.82,32.9
972,38.29,1.82,32.4
972,38.3,1.83,31.9
972,38.31,1.77,31.6
972,38.32,1.73,31.5
972,38.33,1.7,31.5
972,38.34,1.7,31.4
972,38.35,1.7,31.4
972,38.36,1.69,31.1
972,38.37,1.7,31.0
972,38.38,1.7,31.2
972,38.39,1.7,31.2
972,38.4,1.7,31.1
972,38.41,1.7,30.9
972,38.42,1.72,29.6
972,38.43,1.72,29.4
972,38.44,1.73,29.3
972,38.45,1.73,29.2
972,38.46,1.73,29.2
972,38.47,1.73,29.2
972,38.48,1.73,29.3
972,38.49,1.73,29.5
972,38.5,1.74,29.7
972,38.51,1.75,30.2
972,38.52,1.76,30.3
972,38.53,1.76,30.3
972,38.54,1.76,30.3
972,38.55,1.76,30.3
972,38.56,1.77,30.2
972,38.57,1.77,29.9
972,38.58,1.77,29.8
972,38.59,1.79,29.9
972,38.6,1.79,29.9
972,38.61,1.79,30.0
972,38.62,1.8,30.0
972,38.63,1.8,29.8
972,38.64,1.8,29.7
972,38.65,1.8,29.5
972,38.66,1.8,29.2
972,38.67,1.79,29.0
972,38.68,1.79,28.3
972,38.69,1.79,28.3
972,38.7,1.78,27.8
972,38.71,1.78,27.8
972,38.72,1.77,27.7
972,38.73,1.77,27.8
972,38.74,1.77,27.9
972,38.75,1.77,28.2
972,38.76,1.77,28.7
972,38.77,1.77,28.7
972,38.78,1.77,28.9
972,38.79,1.77,28.8
972,38.8,1.78,28.8
972,38.81,1.79,28.7
972,38.82,1.79,28.2
972,38.83,1.79,27.7
972,38.84,1.78,27.7
972,38.85,1.78,27.9
972,38.86,1.78,28.0
972,38.87,1.79,28.2
972,38.88,1.8,28.4
972,38.89,1.81,28.4
972,38.9,1.81,29.1
972,38.91,1.81,29.3
972,38.92,1.82,29.3
972,38.93,1.82,29.3
972,38.94,1.82,29.3
972,38.95,1.82,29.4
972,38.96,1.82,29.6
972,38.97,1.82,29.8
972,38.98,1.83,30.0
972,38.99,1.83,30.5
972,39.0,1.84,30.6
972,39.01,1.85,30.6
972,39.02,1.85,30.7
972,39.03,1.85,30.8
972,39.04,1.85,31.0
972,39.05,1.86,31.0
972,39.06,1.85,31.0
972,39.07,1.84,31.0
972,39.08,1.84,30.9
972,39.09,1.83,30.8
972,39.1,1.83,30.7
972,39.11,1.83,30.6
972,39.12,1.83,30.6
972,39.13,1.83,30.6
972,39.14,1.83,30.6
972,39.15,1.83,30.4
972,39.16,1.82,30.3
972,39.17,1.82,30.1
972,39.18,1.82,30.2
972,39.19,1.81,30.1
972,39.2,1.8,30.2
972,39.21,1.8,30.2
972,39.22,1.8,30.3
972,39.23,1.8,30.2
972,39.24,1.8,30.1
972,39.25,1.8,30.1
972,39.26,1.79,30.1
972,39.27,1.79,30.0
972,39.28,1.79,29.9
972,39.29,1.79,29.4
972,39.3,1.79,29.1
972,39.31,1.8,29.0
972,39.32,1.81,29.0
972,39.33,1.81,29.0
972,39.34,1.81,29.0
972,39.35,1.82,28.9
972,39.36,1.82,28.9
972,39.37,1.82,28.9
972,39.38,1.82,29.0
972,39.39,1.82,29.0
972,39.4,1.82,29.0
972,39.41,1.81,28.9
972,39.42,1.8,28.7
972,39.43,1.8,28.5
972,39.44,1.8,28.5
972,39.45,1.8,28.4
972,39.46,1.8,28.4
972,39.47,1.8,28.1
972,39.48,1.8,27.9
972,39.49,1.8,27.6
972,39.5,1.8,27.7
972,39.51,1.8,27.8
972,39.52,1.81,28.1
972,39.53,1.82,28.4
972,39.54,1.82,28.4
972,39.55,1.82,28.5
972,39.56,1.83,28.6
972,39.57,1.83,28.6
972,39.58,1.82,28.7
972,39.59,1.82,28.6
972,39.6,1.82,28.6
972,39.61,1.82,28.6
972,39.62,1.82,28.5
972,39.63,1.82,28.4
972,39.64,1.82,28.4
972,39.65,1.82,28.4
972,39.66,1.82,28.6
972,39.67,1.81,28.7
972,39.68,1.81,28.8
972,39.69,1.81,28.7
972,39.7,1.81,28.6
972,39.71,1.81,28.4
972,39.72,1.81,30.1
972,39.73,1.81,31.8
972,39.74,1.81,31.6
972,39.75,1.82,32.0
972,39.76,1.82,32.4
972,39.77,1.82,32.4
972,39.78,1.82,33.2
972,39.79,1.83,33.5
972,39.8,1.82,33.3
972,39.81,1.87,33.6
972,39.82,1.92,33.6
972,39.83,1.9,33.7
972,39.84,1.9,33.5
972,39.85,1.87,33.4
972,39.86,1.85,33.1
972,39.87,1.83,32.7
972,39.88,1.8,32.3
972,39.89,1.8,31.9
972,39.9,1.8,31.4
972,39.91,1.8,31.4
972,39.92,1.8,31.2
